ID	landslide	x	y	elevation	slope	relprecip	profcurv	plancurv	aspect_sin	aspect_cos	groundwater	precip	max_precip_3h	deposit_thickness	bedrock2	landforms2	deposit2	LogFlow
1087	0	280777.5	6869572.5	709.5843359	21.478714	132.79626	5.968079	1.380725384	-0.99318576	0.116542034	1.45	113.177505	12.413921	2	4	1	1	3.61091791264422
1088	0	172312.5	6793472.5	658.4899976	22.622726	136.17049	1.4600585	0.800898314	-0.105708234	-0.99439716	1.4722222	102.8851	14.801854	2	2	0	1	5.40717177146012
1089	0	194437.5	6766262.5	649.0020605	26.92995	153.82109	0.58024174	-0.139445737	-0.20204613	0.979376	1.4117647	129.9181	18.589943	2	4	1	1	4.31748811353631
1090	0	272432.5	6716482.5	662.2902051	24.89966	144.56764	0.021855317	-1.484560728	-0.7892137	-0.61411864	1.7234043	141.1591	11.129082	2	4	1	1	2.70805020110221
1091	0	262287.5	6703537.5	703.8246021	22.4622	132.34602	0.7704799	1.694542408	0.9711098	0.23863311	1.7916666	133.24109	16.400414	2	4	1	1	2.39789527279837
1092	0	141632.5	6923027.5	653.6867627	25.541128	137.93106	-5.5397487	3.549509048	-0.97586197	0.21838811	1.03125	68.1422	9.210573	3	4	0	2	3.8286413964891
1093	0	261842.5	6702727.5	713.3361108	27.845165	132.5375	0.19467394	1.456841946	0.35415772	-0.93518573	1.7916666	126.1556	16.586697	2	4	1	1	6.85751406254539
1094	0	219117.5	6852222.5	540.9381567	28.375416	147.78267	-0.7201849	0.642324865	0.1830847	0.98309714	1.4444444	113.6172	12.015544	3	2	0	1	2.19722457733622
1095	0	249912.5	6686342.5	653.9540405	25.645569	124.98184	-0.26677787	-1.920664549	0.10187389	-0.99479735	1.6382979	113.291	13.716091	2	2	0	1	4.85203026391962
1096	0	227712.5	6853227.5	1278.66479	39.432934	105.94142	0.3488388	-1.471688509	0.6907067	0.72313505	1.2931035	97.0448	12.858307	1	2	0	5	4.58496747867057
1097	0	167482.5	6825537.5	1322.171963	21.974453	108.17427	0.21761598	-0.189669192	0.7637814	0.645475	1.1617647	136.8028	10.683722	3	4	1	1	4.76217393479776
1098	0	103647.5	6822512.5	1151.434536	43.28401	109.65839	-10.765891	6.100886822	0.80870825	0.58821	0.9622642	91.882	7.1069093	3	4	1	1	6.1527326947041
1099	0	237592.5	6923472.5	1175.501421	26.948584	112.30899	1.6512544	0.039320774	-0.9657432	0.25949967	1.2258065	85.0382	12.250068	1	2	1	5	4.06044301054642
1100	0	56292.5	6724652.5	1079.370439	33.362328	102.23828	3.4171245	4.159331322	-0.5228019	0.85245425	0.6363636	77.9256	4.7279224	1	4	0	5	3.2188758248682
1101	0	188477.5	6948102.5	1116.183945	36.35069	104.61731	-4.271106	0.384948879	0.8370605	0.5471103	1.0275229	72.2611	6.3073964	1	4	0	5	3.85014760171006
1102	0	168967.5	6807542.5	969.5193115	34.011044	110.208015	3.7079394	-2.221601725	0.1663362	0.9860691	1.3846154	107.257	12.269552	3	5	1	1	2.07944154167984
1103	0	220192.5	6919742.5	924.2727832	33.37399	120.99479	2.1866384	0.742976129	0.9976955	0.06785047	1.3777778	87.4791	10.835138	2	2	0	1	2.89037175789616
1104	0	186537.5	6945637.5	1198.976782	22.248024	105.892426	-0.9295464	0.661273897	-0.24415101	-0.96973723	0.9411765	84.2288	8.420887	1	2	1	5	6.16120732169508
1105	0	245992.5	6909557.5	1272.259033	21.680157	106.26238	0.5197564	0.026943887	-0.8290549	-0.5591672	1.3050847	106.9336	12.969535	3	2	1	1	2.484906649788
1106	0	139647.5	6764687.5	1243.056846	23.726042	109.813034	2.7265131	-0.636963367	0.86171436	0.50739366	1.2063493	120.1083	9.700662	2	4	0	1	3.78418963391826
1107	0	293732.5	6877912.5	733.5902954	23.939981	94.990364	0.85080445	0.59740603	0.96744317	-0.25308836	1.32	78.9706	9.898189	2	4	1	1	3.63758615972639
1108	0	104497.5	6912587.5	764.2001831	31.031387	93.31299	-1.9948686	1.333109856	0.9988341	0.048274774	0.7352941	62.144302	6.11942	1	4	0	5	2.07944154167984
1109	0	163962.5	6939757.5	1144.368477	28.062048	111.852455	-1.0048792	2.101546526	-0.9023035	-0.43110138	0.89320385	73.4153	6.465348	2	4	1	1	5.27811465923052
1110	0	57012.5	6723462.5	1194.154155	35.831383	106.04458	0.22768109	0.541177154	0.4501144	0.8929709	0.6101695	75.8225	4.6074877	1	4	0	5	2.83321334405622
1111	0	248347.5	6901222.5	686.5872363	22.461807	106.15209	-0.76540726	0.540168881	0.10040446	-0.9949467	1.5517242	83.462204	14.023341	3	3	1	2	1.94591014905531
1112	0	291572.5	6871327.5	636.1005469	27.043709	102.89975	0.038193643	0.946885049	0.87725425	0.48002598	1.2857143	82.47	8.150865	1	4	1	5	4.91998092582813
1113	0	69612.5	6730632.5	1161.643877	33.07096	110.88909	6.160487	-10.18648529	0.16873574	0.9856613	0.56666666	117.4469	5.008948	1	4	0	5	8.04430540699064
1114	0	134242.5	6916282.5	1374.938652	22.753023	139.67426	-1.0837487	-0.068885468	-0.2511396	0.9679509	0.79856116	90.336205	9.262148	3	4	1	3	3.91202300542815
1115	0	132592.5	6770142.5	1294.278281	39.61807	114.67265	3.9357898	-3.37130022	0.834925	0.5503637	1.0434783	112.5101	12.924663	1	4	0	5	4.89034912822175
1116	0	153912.5	6773437.5	1427.114448	25.82499	140.63448	-1.1991541	0.521763861	0.92477345	0.38051814	1.2077922	157.0114	11.495741	3	3	1	4	2.83321334405622
1117	0	168092.5	6901762.5	997.0208569	20.440065	224.16624	-1.9076906	1.049233198	-0.16490588	0.9863093	1.3269231	112.165	10.939205	2	4	1	1	5.47646355193151
1118	0	166312.5	6908357.5	1099.243364	25.455833	204.07564	0.63398	-0.477914542	0.8119386	0.58374286	1.15625	97.1024	6.397142	2	4	0	1	4.29045944114839
1119	0	153407.5	6869257.5	1294.041235	23.349346	200.38104	-0.14574462	0.331911623	0.6029065	-0.7978118	1.0909091	81.1996	10.871661	1	2	0	5	2.83321334405622
1120	0	157197.5	6872597.5	1329.106528	32.65728	219.11298	0.9011091	-1.024183869	0.24442641	-0.96966785	1.1269841	87.2889	11.379423	1	4	0	5	3.87120101090789
1121	0	169357.5	6882392.5	1079.497573	25.546669	226.11407	-0.6813769	-1.900048733	-0.017480047	-0.99984723	1.2727273	130.3068	12.227723	2	4	1	1	5.19849703126583
1122	0	174602.5	6857717.5	1293.601758	19.809755	192.63748	-0.29229745	0.505827546	-0.94997746	0.31231853	1.3518518	151.5348	13.07857	3	4	1	1	5.34233425196481
1123	0	165902.5	6851512.5	1430.307671	20.727312	171.2674	-2.1430757	2.245088339	-0.857656	0.5142239	1.2105263	148.92929	13.025331	3	4	0	1	2.63905732961526
1124	0	143082.5	6794767.5	1208.42123	25.262192	168.3625	1.0387808	-1.481883287	-0.040859375	-0.9991649	1.0895523	151.0269	9.008123	1	2	0	5	3.95124371858143
1125	0	111327.5	6794582.5	1218.161675	26.38375	165.73035	0.6908808	-1.155154347	0.8208377	0.57116157	0.9350649	100.1157	6.0802217	2	4	1	1	5.03043792139244
1126	0	185712.5	6914812.5	1099.250073	29.49383	165.92111	1.7816653	-0.664916754	0.3891691	-0.92116636	1.4	131.83301	8.002825	2	4	0	1	5.82008293035236
1127	0	106657.5	6789362.5	946.6076367	32.27152	161.43124	-3.2375433	2.968960524	0.7340264	0.67912096	1.0892857	95.7292	7.9424863	3	4	0	4	4.45434729625351
1128	0	197402.5	6873112.5	769.5308398	32.059177	199.96193	-0.6716505	-0.529072404	-0.39904064	-0.91693324	1.6486486	120.0386	10.062651	2	4	1	5	4.93447393313069
1129	0	204902.5	6853092.5	736.3105737	37.506004	196.45341	4.463692	-0.831151724	-0.3458392	0.9382938	1.72	165.50461	12.755691	3	4	1	1	11.7040250485757
1130	0	216737.5	6753962.5	416.4094824	23.952824	154.48036	3.5774398	0.215340108	-0.16769935	-0.9858382	1.2571429	150.7421	10.424866	3	4	1	1	8.06117135969092
1131	0	205867.5	6754327.5	520.0762817	28.143223	163.68231	8.797499	-2.181856871	0.21398038	0.97683793	1.4827586	146.2178	10.098447	2	4	1	1	9.84924253768373
1132	0	246432.5	6713142.5	194.9442834	19.123617	148.40778	1.397803	-1.210663795	0.9554143	-0.2952685	1.6666666	140.7736	15.618942	3	4	0	2	7.77779262633883
1133	0	167087.5	6742557.5	479.732345	22.787958	153.20178	2.0575101	-1.711806178	-0.47421548	0.8804088	1.5	119.0837	8.99745	3	4	1	1	7.16780918431644
1134	0	174832.5	6727607.5	483.1096094	47.428158	146.77583	-8.460143	19.09659958	-0.72879046	0.6847367	1.4285715	116.9132	9.443933	2	5	0	4	10.9616944265692
1135	0	208002.5	6697127.5	552.3746509	42.504097	131.55266	14.401925	-4.561033726	0.84812164	0.5298016	1.2857143	120.3588	15.754352	2	4	1	1	6.67076632084587
1136	0	271337.5	6890737.5	668.0456567	38.09634	115.46386	-0.4067478	1.135234594	0.82456183	0.5657718	1.3125	83.4878	10.665208	3	4	1	1	6.42324696353352
1137	0	182872.5	6879032.5	995.0356543	21.98747	179.11055	-1.917178	-0.142695561	0.48958185	0.87195736	1.6428572	118.7583	12.166541	2	2	1	1	7.41095187558364
1139	0	191702.5	6853297.5	635.0258252	34.46495	194.50046	-0.4297556	-0.043564193	0.1869232	0.98237455	1.6666666	151.1791	11.692161	3	4	1	2	1.79175946922805
1140	0	283612.5	6726757.5	610.4104834	30.60048	132.53848	3.5550573	-1.247003317	0.07695598	0.9970345	1.5	142.5008	13.670482	2	4	1	1	3.95124371858143
1141	0	177512.5	6796017.5	709.9991699	23.634054	122.77915	-2.6532614	1.519931912	-0.7951449	-0.60641944	1.4871795	93.5053	12.86543	2	2	1	1	4.04305126783455
1142	0	182387.5	6724772.5	690.4483521	22.764168	136.64012	1.512786	-1.197487473	-0.97836137	0.20690344	1.2682927	113.4544	9.820183	2	4	0	1	4.79579054559674
